id,paragraph,tokens
1,CHAPTER X. Shaking,shake 
2,"She took her off the table as she spoke, and shook her backwards and forwards with all her might.",take table speak shake forward 
3,"The Red Queen made no resistance whatever; only her face grew very small, and her eyes got large and green: and still, as Alice went on shaking her, she kept on growing shorter--and fatter--and softer--and rounder--and--",red make resistance face grow small eye get large green go shake keep grow short fatter softer rounder 
4,,
5, ,
