id,paragraph,tokens
12,"""Of course you couldn't, Tom.  But I am sorry to find Greenfield is so unpopular in the school.""",course sorry find unpopular school 
13,"The Doctor did not care to put a direct question to Tom on the matter that was perplexing him.  He hoped to draw him out by more indirect means.  But he was mistaken if he ever expected it, for Tom, with the perversity of a fellow who _will_ take everything that is said as a rebuke to himself, showed no inclination to follow the lead.  The Doctor had, therefore, to ask outright.",care put direct question matter perplex hope draw indirect means mistaken expect perversity fellow take say rebuke show inclination follow lead ask 
14,"""What dreadful crime has he committed, Tom, to be treated so severely?""",dreadful crime commit treat 
15,"""I don't want to treat him severely,"" said Tom.  ""Tom,"" said the Doctor, half angrily, ""you are very foolish.  I was not referring to you particularly, but to the whole school.""",want treat say say half foolish refer whole school 
16,"Tom sulked at this more than ever.  _He_ wasn't going to be called foolish.  The Doctor, however, tried once more.",sulk more go call foolish try 
17,"""What has he done to offend you all?  Has he missed a catch at cricket, or a kick at football?  I hope, whatever it is--""",do offend miss catch cricket kick football hope 
18,"""It isn't me!"" once more growled Tom, heartily wishing the meal was over.",growl wish meal 
19,"The Doctor gave it up as a bad job.  There was no use trying to get a rise out of Tom.  If that ingenuous youth had been trying to shield his Form, he could not have done it better.  As it was, he was only stupidly trying to shield himself, and letting his dread of his ""Doctor"" father get the better of his common sense and good manners.",give bad job be use try get rise ingenuous youth try shield form do good try shield let dread father get good common sense good manners 
20,"Luckily for Tom, a friend wrote to invite him to spend the last week of the holidays in London, an invitation which that youth, as well as his parent for him, thankfully accepted.  Indeed, during the holidays Mrs Senior became so ill that the poor Doctor had no thoughts to spare for anybody or anything but her and her hope of recovery.  He watched her night and day through all the vicissitudes of her fever, and when at last the crisis was over, and the doctors said she would recover, they said also that unless Dr Senior wanted to have an illness himself he must go away and get perfect rest and change for a week or two at the very least.",friend write invite spend last week holiday invitation youth parent accept holiday become ill poor have thought spare hope recovery watch night day vicissitude fever last crisis doctor say recover say want have illness go get perfect rest change week very least 
21,The consequence of all this was that Saint Dominic's had to reassemble after the Christmas holidays without the Doctor.,consequence have reassemble holiday 
22,"To some of the boys this was sorrowful news; others regarded the circumstance with indifference, while one section there was who received the intelligence with positive joy.",boy sorrowful news other regard circumstance indifference section receive intelligence positive joy 
23,Strange that that section should contain in it two such opposites as Loman of the Sixth and Bramble of the Fourth Junior.,strange section contain such opposite sixth fourth 
24,"Loman, despite his ""run of luck,"" had spent an uneasy holiday.  He had been in constant terror of seeing Cripps every time he ventured outside his house; and he had been in still more terror of Cripps calling up at Saint Dominic's and telling the Doctor all about him directly after the holidays.  For now Loman's time was up.  Though he had in one way and another paid off all his debt to the landlord of the Cockchafer but eight pounds, still he knew Cripps could make himself quite as unpleasant about eight pounds as about thirty pounds, and probably would.",run luck spend uneasy holiday constant terror see time venture house more terror call tell holiday time have way pay debt landlord pound know make unpleasant pound pound 
25,"But as long as the Doctor was away it didn't matter so much.  And, besides, the examination for the exhibition would of course be postponed, which meant so much longer time for preparation--which meant so much better chance for Loman of winning it.  For, when he tried, he could work hard and effectively.",matter examination exhibition course postpone mean long time preparation mean good chance win try work 
26,So Loman was very glad to hear the Doctor was away ill.  So was Bramble!,glad hear ill 
27,"That youth (who, by the way, had during the holidays quite recovered from the sobering effect of his grandmother's visit to the school) was always on a look-out for escaping the eye of the constituted authorities.  He hardly ever saw the Doctor from one month's end to another; but somehow, to know he was away--to know any one was away who ought to be there to look after him--was a glorious opportunity!  He launched at once into a series of revolutionary exploits on the strength of it.  He organised mutinies ten times a day, and had all the specifications drawn up for blowing up Saint Dominic's with paraffin oil.  There was nothing, in short, Bramble would not venture while the Doctor was away; and there is no knowing how far he might have carried his bloodthirsty conspiracies into effect had not Mr Rastle caught him one day with a saw, sawing the legs off the writing-master's stool, and given him such a chastisement, bodily and mental, as induced him for a brief season to retire from public life, and devote all his spare time to copying out an imposition.",youth way have holiday recover sobering effect grandmother visit school look escape eye constitute authority see month end know know one look glorious opportunity launch series revolutionary exploit strength organised mutiny time day have specification draw blow paraffin oil be short venture be know carry bloodthirsty conspiracy effect catch day saw saw leg writing master stool give chastisement bodily mental induce brief season retire public life devote spare time copy imposition 
28,"On the first morning after reassembling, Mr Jellicott, the master in charge of Saint Dominic's, summoned the Fourth, Fifth, and Sixth to meet him in the lecture-theatre, and there announced to them the reason of the head master's absence.",first morning reassemble master charge summon fourth fifth meet lecture theatre announce reason head master absence 
29,"""In consequence of this,"" said Mr Jellicott, ""the removes gained last term will not be put into force for a week or two, till the head master returns; but, meanwhile, Dr Senior is anxious that the work of the school should go on as usual.  We shall, therefore, resume studies to-morrow; and on Monday next the examination for the Waterston Exhibition will be held, as arranged.  The three boys--Loman, Greenfield senior, and Wraysford--entered for this will be excused ordinary lessons till after the examination.""",consequence say remove gain last term put force week head master return anxious work school go usual resume study examination hold arrange boy senior enter excuse ordinary lesson examination 
30,"Greenfield senior!  Then Oliver _was_ in for it after all!  The announcement amazed Wraysford as much as it did Loman and every one else.  It had never entered their minds that he would go in for it. Hadn't he got the Nightingale? and wasn't that enough for one half-year? And didn't every one know _how_ he had got it, and how could the fellow now have the assurance to put in for another examination?",senior announcement amaze much do one else enter mind go get enough half year one know get fellow have assurance put examination 
31,"Oliver always had been a queer fellow, and this move struck every one as queerer than ever.",queer fellow move strike one queerer 
32,"But to Wraysford and one or two others it occurred in a different light. If Oliver had really won the Nightingale in the manner every one suspected, he would hardly now boldly enter for another examination, in which he might possibly not succeed, and so prove those suspicions to be true.  For the subjects were almost exactly the same as those examined in for the Nightingale, and unless Oliver did as well here as he did there--and that was _remarkably_ well--it would be open for anybody to say, ""Of course--he couldn't steal the paper this time, that's why!""",other occur different light win manner one suspect enter examination succeed prove suspicion true subject same examine open say course steal paper time 
33,"Wraysford, as he thought over it, became more and more uneasy and ashamed of himself.  One moment he persuaded himself Oliver was a hypocrite, and the next that he was innocent.  ""At any rate,"" said he to himself, ""this examination will settle it.""",think become uneasy ashamed moment persuade hypocrite next innocent rate say examination settle 
34,"In due time the examination day came, and once more the three rivals heard their names called upon to come forward and occupy that memorable front desk in the Sixth Form room.",due time examination day come rival hear name call come occupy memorable front desk sixth room 
35,"This time at any rate there had been no chance for any one to take an unfair advantage, for the Doctor's papers did not reach Saint Dominic's till the morning of the examination.  Indeed, Mr Jellicott was opening the envelope which contained them when the boys entered the room.",time rate be chance one take unfair advantage paper reach morning examination open envelope contain boy enter room 
36,"Any one closely observing the three boys as they glanced each down his paper would once more have been struck by the strange contrast in their faces.  Oliver's, as his eyes glanced rapidly down the page, was composed and immovable; Wraysford's, as he looked first at his paper and then hurriedly at Oliver and Loman, was perplexed and troubled; Loman's was blank and pale and desponding.",one observe boy glance paper strike strange contrast face eye glance page compose immovable look paper perplex trouble blank pale despond 
37,"But of the three, the happiest that morning was Wraysford--not that he was sure of success, not that his conscience was clear of all reproach, but because, as he sat there, working hard himself and hearing some one's pen on his left flying with familiar sound quickly over the paper, he felt at last absolutely sure that he had misjudged his friend, and equally resolved that, come what would of it, and humiliating as the confession would be, he would, before that day ended, be reconciled to Oliver Greenfield.  What mattered it to him, then, who won the exhibition?  Loman might win it for all _he_ cared, as long as he won back his friend.",happy morning sure success conscience clear reproach sit work hear pen left fly familiar sound paper feel last sure misjudg friend resolve come humiliate confession day end reconcile matter win exhibition win _he_ care win friend 
38,"However, Loman at that moment did not look much like winning anything. If he had been in difficulties in the former examination, he was utterly stranded now.  He tried first one question, then another, but no inspiration seemed to come; and at last, after dashing off a few lines at random, he laid down his pen, and, burying his face in his hands, gave himself up to his own wretched thoughts.  He must see Cripps soon; he must go to him or Cripps would come up to Saint Dominic's, and then--",moment look win difficulty former examination strand try first question inspiration seem come last dash few line random lay pen bury face hand give own wretch thought see go come 
39,"Well, Loman did not do much execution that morning, and was thankful when presently Mr Jellicott said, ""Time will be up in five minutes, boys.""",do much execution morning thankful say time minute boy 
40,"The announcement was anything but welcome to the other two competitors, both of whom were writing, hammer and tongs, as though their lives depended on it.  Loman looked round at them and groaned as he looked. Why should they be doing so well and he be doing so ill?",announcement welcome other competitor write hammer tong life depend look groan look do do ill 
41,"""Look at those two beggars!"" said Callonby to Stansfield, in a whisper, pointing to Wraysford and Oliver.  ""There's a neck-and-neck race for you!""",look beggar say whisper point be neck neck race 
42,"So it was.  Now Oliver seemed to be getting over the ground quicker, and now Wraysford.  Now Wraysford lost a good second by looking up at the clock; now Greenfield made a bad shot with his pen at the inkpot, and had to dip again, which threw him back half a second at least.",seem get ground quick lose good second look clock make bad shot pen inkpot have dip throw second least 
43,"Unconscious of the interest and amusement they were exciting among the sporting section of the Sixth, they kept the pace up to the finish, and when at last Mr Jellicott said, ""Cease writing and bring up your papers,"" both groaned simultaneously, as much as to say, ""A second or two more would have done it.""",unconscious interest amusement exciting sport section keep pace finish last say cease write bring paper groan say second more do 
44,"The examination was over, but the event of that memorable day was still to take place.",examination event memorable day take place 
45,"Five minutes later Oliver, who had retired alone, as usual, to his study, there to announce to the anxious Stephen how he had fared in the examination, caught the sudden sound of an old familiar footstep outside his door, which sent the blood to his cheeks with strange emotion. Stephen heard it, and knew it too.",minute retire usual study announce anxious fare examination catch sudden sound old familiar footstep door send blood cheek strange emotion hear know 
46,"""There's that beast Wraysford,"" he said, at the very instant that Wraysford, not waiting to knock, flung open the door and entered.",be beast say very instant wait knock flung open door enter 
47,There was no need for him to announce his errand.  It was written on his face as he advanced with outstretched hand to his old friend.,be need announce errand write face advance outstretched hand old friend 
48,"""Noll, old man,"" was all he could say, as their eyes met, ""the youngster's right--I _am_ a beast!""",old man say eye meet youngster right beast 
49,"At the first word--the first friendly word spoken to him for months-- Oliver started to his feet like one electrified; and before the sentence was over his hand was tightly grasping the hand of his friend, and Stephen had disappeared from the scene.  It is no business of ours to pry into that happy study for the next quarter of an hour.  If we did the reader would very likely be disappointed, or perhaps wearied, or perhaps convinced that these two were as great fools in the manner of their making up as they had been in the manner of their falling out.",first word first friendly word speak month start foot electrify sentence hand grasp hand friend disappear scene business pry happy study next quarter hour do reader disappoint weary convinced great fool manner making manner falling 
50,"Oh! the happiness of that precious quarter of an hour, when the veil that has divided two faithful friends is suddenly dashed aside, and they rush one to the other, calling themselves every imaginable bad name in the dictionary, insisting to the verge of quarrelling that it was all their fault, and no fault at all of the other, far too rapturous to talk ordinary common sense, and far too forgetful of everything to remember that they are saying the same thing over and over again every few minutes.",happiness precious quarter hour veil divide faithful friend dash rush other call imaginable bad name dictionary insist verge quarrelling fault fault other rapturous talk ordinary common sense forgetful remember say same thing few minute 
51,"""The falling out of faithful friends""--as the old copybooks say in elegant Virgilian Latin--""renewing is of love.""  And so it was with Oliver and Wraysford.",falling faithful friend old copybook say elegant virgilian renew love 
52,"Why, they were twice the friends they were before!  Twice!  Fifty times! And they laughed and talked and made fools of themselves for a whole half-hour over the discovery, and might have done so for an hour, had not Stephen, who had patiently remained outside for a reasonable time, now returned to join in the celebration.",friend time laugh talk make fool whole half hour discovery do hour remain reasonable time return join celebration 
53,"""Stee, you young beggar,"" said Wraysford, as the boy entered, ""if you don't have my tea piping hot to-night, and fresh herrings for three done to a regular turn, I'll flay you alive, my boy.  And now, if you're good, you may come and kick me!""",young beggar say boy enter have tea piping hot night fresh herring do regular turn flay alive boy good come kick 
54,"Stephen, overflowing with joy, and quite rickety with emotion, flew at his old friend, and, instead of kicking him, caught hold of his arm, and turning to his brother, cried, ""Oh, Noll! _isn't_ this prime?  Why, here's old Wray--""",overflow joy rickety emotion fly old friend kick catch hold arm turn brother cry prime old 
55,"""That beast Wraysford,"" suggested the owner of the title; ""do give a fellow his proper name, young 'un.""",beast suggest owner title give fellow proper name young un 
56,"This little interruption put Stephen off his speech; and the three, locking the study-door, settled down to talk rationally, or, at any rate, as rationally as they could, over affairs.",little interruption put speech lock study door settle talk rate affair 
57,"""You see,"" said Wraysford, ""I can't imagine now what possessed me to make such a fool of myself.""",see say imagine possess make fool 
58,"""Now you needn't begin at that again,"" said Oliver.  ""If I hadn't cut up so at that jackass Simon, when he began about my being in the Doctor's study that evening, it would never have happened.""",begin say cut jackass begin study evening happen 
59,"""Bah! any one might have known the fellow was telling lies.""",know fellow tell lie 
60,"""But he wasn't telling lies,"" said Oliver.  ""I _was_ in the Doctor's study all alone that evening, and at the very time the paper went too. That's just the queer thing about it.""",tell lie say study evening very time paper go queer thing 
61,"""You were?"" exclaimed both the boys, for this was news even to Stephen.",exclaim boy news 
62,"""Yes, of course I was.  Don't you know I went to see him about Stephen, and that row he had up at the Lock?""",course know go see row have lock 
63,"""Oh, yes,"" said Stephen, ""I remember.  I was in a regular blue funk that evening.""",say remember regular blue funk evening 
64,"""Well, the Doctor wasn't there.  I hung about a few minutes for him, and then, as he didn't turn up, I left, and met that old booby just as I was coming out of the door.""",hang few minute turn leave meet old booby come door 
65,"""And he's gone and told everybody he saw you coming out with the paper in your pocket.""",gone tell see come paper pocket 
66,Oliver laughed loud at this.,laugh 
67,"""Upon my word, the fellow must have sharp eyes if he could do that! Well, I was so disgusted when he came up after the examination, and began to insinuate that I knew all about the missing paper, that--Well, you know how I distinguished myself.""",word fellow have sharp eye do disgusted come examination begin insinuate know missing paper know distinguish 
68,"""It would have served him right if you'd throttled him,"" observed Wraysford.  ""But I say, Noll,"" added he more gravely, ""why on earth, old man, didn't you say all this then?  What a lot of unpleasantness it would have saved.""",serve throttle observe say add earth old man say lot unpleasantness save 
69,"""What!"" exclaimed Oliver, suddenly firing up, ""do you suppose, when the fellows all chose to believe that miserable idiot's story, I was going to stir a finger or bother myself a snap about what they thought?  Bah! I'm not angry now, Wray; but, upon my word, when I think of that time--""",exclaim fire suppose fellow choose believe miserable idiot story go stir finger bother snap think angry word think time 
70,"""What a pack of curs we all were,"" said Wraysford, almost as angry as his friend.",pack cur say angry friend 
71,"""Hear, hear!"" put in Stephen, an observation which had the effect of making the whole thing ridiculous and so restoring both the friends to their composure.",hear hear put observation have effect make whole thing ridiculous restore friend composure 
72,"""But, Noll, I say, old man,"" said Wraysford, presently, ""of course you didn't intend it, but if you meant to make every one believe you did it, you couldn't have gone on better than you did.  I'm certain not half the fellows would have believed Simon if you hadn't--""",say old man say course intend mean make one believe do go good certain fellow believe 
73,"""Made such an ass of myself,"" said Oliver, laughing.  ""Of course I can see now how it would all work in beautifully against me, and I'm certain I've myself to thank for the whole business.""",make ass say laugh course see work certain thank whole business 
74,"""Now, don't say that.  Nothing can excuse the way all of us treated you, poor old boy.  But, thank goodness, it's all right now.  I'll let them know--""",say excuse way treat poor old boy thank goodness let know 
75,"""Now, Wray, that's just what I won't have you do.  You must not say a word to them about it, or, seriously, I'll be in a great rage.  If they can't think well of me of their own accord, I won't have them do it for anybody else's, so there.""",have do say word great rage think own accord have do else 
76,"""But, Noll, old man--""",old man 
77,"""Upon my word, Wray, I mean what I say.  Not a word to anybody.""",word mean say word 
78,"""Do you mean to say you intend to live at Coventry all your life?""",mean say intend live life 
79,"""It's not Coventry now, is it, Stee, old boy?"" said Oliver, with a bright smile.  ""And now, Wray,"" said he, ""I want to know how you got on in the exam to-day.  You were going ahead furiously, it seemed to me.""",old boy say bright smile say want know get exam day go seem 
80,"""Yes, but wasn't doing much good, I'm afraid.  How have you done?""",do much good afraid do 
81,"""Pretty well; but I hadn't time to touch the last question.""",have time touch last question 
82,"""I knew, as soon as I saw you were entered for the exam,"" said Wraysford, ""we had all been taking you up wrong.  I can guess now why you went in for it.""",know see enter exam say take wrong guess go 
83,"""Well, it struck me it might be a way of putting myself right with the fellows if I won; but I'm half afraid I won't win, and then their highnesses will be doubly sure of my villainy!""",strike way put fellow win afraid win highness sure villainy 
84,"""I know you will win,"" said Wraysford.",know win say 
85,"""If I do I shall feel an awful blackguard, for you would have been certain of it.""",feel awful blackguard certain 
86,"""I'm not so very sure.  However, I think I could have beaten Loman.""",sure think beat 
87,"""He seemed out of it, quite.  Do you know I think that fellow is going to the dogs altogether?""",seem know think fellow go dog 
88,"""Pity,"" said Wraysford, ""if he is, but it does look like it.""",pity say look 
89,,
90,,
