id,paragraph,tokens
18,"“Perhaps he couldn’t help it,” suggested Diamond. “I daresay he has some good reason for it.”",help suggest have good reason 
19,"“So I should have said,” returned his father, “if he had not driven such a hard bargain with me at first.”",say return father drive hard bargain first 
20,"“But we don’t know what may come of it yet, husband,” said his wife. “Mr. Raymond may give a little to boot, seeing you’ve had more of the bargain than you wanted or reckoned upon.”",know come husband say wife give little boot see have more bargain want reckon 
21,"“I’m afraid not: he’s a hard man,” said Joseph, as he rose and went to get his cab out.",afraid hard man say rise go get cab 
22,Diamond resumed his singing. For some time he carolled snatches of everything or anything; but at last it settled down into something like what follows. I cannot tell where or how he got it.,resume singing time caroll snatch last settle follow tell get 
23,"             Where did you come from, baby dear?             Out of the everywhere into here.",come baby dear 
24,            Where did you get your eyes so blue?             Out of the sky as I came through.,get eye blue sky come 
25,            What makes the light in them sparkle and spin?             Some of the starry spikes left in.,make light sparkle spin starry spike leave 
26,            Where did you get that little tear?             I found it waiting when I got here.,get little tear find wait get 
27,            What makes your forehead so smooth and high?             A soft hand stroked it as I went by.,make forehead smooth high soft hand stroke go 
28,            What makes your cheek like a warm white rose?             I saw something better than any one knows.,make cheek warm white rose see good one know 
29,            Whence that three-cornered smile of bliss?             Three angels gave me at once a kiss.,corner smile bliss angel give kiss 
30,"            Where did you get this pearly ear?             God spoke, and it came out to hear.",get pearly ear speak come hear 
31,            Where did you get those arms and hands?             Love made itself into hooks and bands.,get arm hand make hook band 
32,"            Feet, whence did you come, you darling things?             From the same box as the cherubs’ wings.",foot come darling thing same box cherub wing 
33,"            How did they all just come to be you?             God thought about me, and so I grew.",come think grow 
34,"            But how did you come to us, you dear?             God thought about you, and so I am here.",come dear think 
35,"“You never made that song, Diamond,” said his mother.",make song say mother 
36,"“No, mother. I wish I had. No, I don’t. That would be to take it from somebody else. But it’s mine for all that.”",mother wish have take else 
37,“What makes it yours?”,make 
38,“I love it so.”,love 
39,“Does loving a thing make it yours?”,love thing make 
40,"“I think so, mother--at least more than anything else can. If I didn’t love baby (which couldn’t be, you know) she wouldn’t be mine a bit. But I do love baby, and baby is my very own Dulcimer.”",think mother least more else love baby know bit love baby baby own 
41,"“The baby’s mine, Diamond.”",baby 
42,"“That makes her the more mine, mother.”",make mother 
43,“How do you make that out?”,make 
44,"“Because you’re mine, mother.”",mother 
45,“Is that because you love me?”,love 
46,"“Yes, just because. Love makes the only myness,” said Diamond.",love make only myness say 
47,"When his father came home to have his dinner, and change Diamond for Ruby, they saw him look very sad, and he told them he had not had a fare worth mentioning the whole morning.",father come have dinner change see look sad tell have fare worth mention whole morning 
48,"“We shall all have to go to the workhouse, wife,” he said.",have go workhouse wife say 
49,"“It would be better to go to the back of the north wind,” said Diamond, dreamily, not intending to say it aloud.",good go back north wind say intend say 
50,"“So it would,” answered his father. “But how are we to get there, Diamond?”",answer father get 
51,"“We must wait till we’re taken,” returned Diamond.",wait take return 
52,"Before his father could speak again, a knock came to the door, and in walked Mr. Raymond with a smile on his face. Joseph got up and received him respectfully, but not very cordially. Martha set a chair for him, but he would not sit down.",father speak knock come door walk smile face get receive set chair sit 
53,"“You are not very glad to see me,” he said to Joseph. “You don’t want to part with the old horse.”",glad see say want part old horse 
54,"“Indeed, sir, you are mistaken there. What with anxiety about him, and bad luck, I’ve wished I were rid of him a thousand times. It was only to be for three months, and here it’s eight or nine.”",sir mistaken anxiety bad luck wish rid time month 
55,"“I’m sorry to hear such a statement,” said Mr. Raymond. “Hasn’t he been of service to you?”",sorry hear statement say service 
56,"“Not much, not with his lameness”",much lameness 
57,"“Ah!” said Mr. Raymond, hastily--“you’ve been laming him--have you? That accounts for it. I see, I see.”",say lame account see see 
58,"“It wasn’t my fault, and he’s all right now. I don’t know how it happened, but--”",fault know happen 
59,"“He did it on purpose,” said Diamond. “He put his foot on a stone just to twist his ankle.”",do purpose say put foot stone twist ankle 
60,"“How do you know that, Diamond?” said his father, turning to him. “I never said so, for I could not think how it came.”",know say father turn say think come 
61,"“I heard it--in the stable,” answered Diamond.",hear stable answer 
62,"“Let’s have a look at him,” said Mr. Raymond.",let have look say 
63,"“If you’ll step into the yard,” said Joseph, “I’ll bring him out.”",step yard say bring 
64,"They went, and Joseph, having first taken off his harness, walked Ruby into the middle of the yard.",go take harness walk middle yard 
65,"“Why,” said Mr. Raymond, “you’ve not been using him well.”",say use 
66,"“I don’t know what you mean by that, sir. I didn’t expect to hear that from you. He’s sound in wind and limb--as sound as a barrel.”",know mean sir expect hear sound wind limb sound barrel 
67,"“And as big, you might add. Why, he’s as fat as a pig! You don’t call that good usage!”",big add fat pig call good usage 
68,Joseph was too angry to make any answer.,angry make answer 
69,"“You’ve not worked him enough, I say. That’s not making good use of him. That’s not doing as you’d be done by.”",work say make good use do do 
70,"“I shouldn’t be sorry if I was served the same, sir.”",sorry serve same sir 
71,"“He’s too fat, I say.”",fat say 
72,"“There was a whole month I couldn’t work him at all, and he did nothing but eat his head off. He’s an awful eater. I’ve taken the best part of six hours a day out of him since, but I’m always afraid of his coming to grief again, and so I couldn’t make the most even of that. I declare to you, sir, when he’s between the shafts, I sit on the box as miserable as if I’d stolen him. He looks all the time as if he was a bottling up of complaints to make of me the minute he set eyes on you again. There! look at him now, squinting round at me with one eye! I declare to you, on my word, I haven’t laid the whip on him more than three times.”",be whole month work do eat head awful eater take good part hour day afraid come grief make most declare sir shaft sit box miserable steal look time bottling complaint make minute set eye look squint eye declare word lay whip more time 
73,“I’m glad to hear it. He never did want the whip.”,glad hear want whip 
74,"“I didn’t say that, sir. If ever a horse wanted the whip, he do. He’s brought me to beggary almost with his snail’s pace. I’m very glad you’ve come to rid me of him.”",say sir horse want whip bring beggary snail pace glad come rid 
75,"“I don’t know that,” said Mr. Raymond. “Suppose I were to ask you to buy him of me--cheap.”",know say suppose ask buy cheap 
76,"“I wouldn’t have him in a present, sir. I don’t like him. And I wouldn’t drive a horse that I didn’t like--no, not for gold. It can’t come to good where there’s no love between ‘em.”",have present sir like drive horse like gold come good be love 
77,"“Just bring out your own horse, and let me see what sort of a pair they’d make.”",bring own horse let see sort pair make 
78,Joseph laughed rather bitterly as he went to fetch Diamond.,laugh go fetch 
79,"When the two were placed side by side, Mr. Raymond could hardly keep his countenance, but from a mingling of feelings. Beside the great, red, round barrel, Ruby, all body and no legs, Diamond looked like a clothes-horse with a skin thrown over it. There was hardly a spot of him where you could not descry some sign of a bone underneath. Gaunt and grim and weary he stood, kissing his master, and heeding no one else.",place side side keep countenance mingling feeling great red round barrel body leg look clothes horse skin throw be spot descry sign bone grim weary stand kiss master heed else 
80,"“You haven’t been using him well,” said Mr. Raymond.",use say 
81,"“I must say,” returned Joseph, throwing an arm round his horse’s neck, “that the remark had better have been spared, sir. The horse is worth three of the other now.”",say return throw arm horse neck remark spare sir horse worth other 
82,"“I don’t think so. I think they make a very nice pair. If the one’s too fat, the other’s too lean--so that’s all right. And if you won’t buy my Ruby, I must buy your Diamond.”",think think make nice pair one fat other lean right buy buy 
83,"“Thank you, sir,” said Joseph, in a tone implying anything but thanks.",thank say tone imply thanks 
84,"“You don’t seem to like the proposal,” said Mr. Raymond.",seem like proposal say 
85,"“I don’t,” returned Joseph. “I wouldn’t part with my old Diamond for his skin as full of nuggets as it is of bones.”",return part old skin full nugget bone 
86,“Who said anything about parting with him?”,say part 
87,"“You did now, sir.”",sir 
88,"“No; I didn’t. I only spoke of buying him to make a pair with Ruby. We could pare Ruby and patch Diamond a bit. And for height, they are as near a match as I care about. Of course you would be the coachman--if only you would consent to be reconciled to Ruby.”",speak buy make pair pare patch bit height match care course coachman consent reconcile 
89,"Joseph stood bewildered, unable to answer.",stand bewilder unable answer 
90,"“I’ve bought a small place in Kent,” continued Mr. Raymond, “and I must have a pair to my carriage, for the roads are hilly thereabouts. I don’t want to make a show with a pair of high-steppers. I think these will just do. Suppose, for a week or two, you set yourself to take Ruby down and bring Diamond up. If we could only lay a pipe from Ruby’s sides into Diamond’s, it would be the work of a moment. But I fear that wouldn’t answer.”",buy small place continue have pair carriage road hilly want make show pair high stepper think do suppose week set take bring lay pipe side work moment fear answer 
91,"A strong inclination to laugh intruded upon Joseph’s inclination to cry, and made speech still harder than before.",strong inclination laugh intrude inclination cry make speech hard 
92,"“I beg your pardon, sir,” he said at length. “I’ve been so miserable, and for so long, that I never thought you was only a chaffing of me when you said I hadn’t used the horses well. I did grumble at you, sir, many’s the time in my trouble; but whenever I said anything, my little Diamond would look at me with a smile, as much as to say: ‘I know him better than you, father;’ and upon my word, I always thought the boy must be right.”",beg pardon sir say length miserable think chaffing say use horse grumble sir many time trouble say little look smile say know good father word think boy right 
93,"“Will you sell me old Diamond, then?”",sell old 
94,"“I will, sir, on one condition--that if ever you want to part with him or me, you give me the option of buying him. I could not part with him, sir. As to who calls him his, that’s nothing; for, as Diamond says, it’s only loving a thing that can make it yours--and I do love old Diamond, sir, dearly.”",sir condition want part give option buy part sir call say love thing make love old sir 
95,"“Well, there’s a cheque for twenty pounds, which I wrote to offer you for him, in case I should find you had done the handsome thing by Ruby. Will that be enough?”",be cheque pound write offer case find do handsome thing enough 
96,"“It’s too much, sir. His body ain’t worth it--shoes and all. It’s only his heart, sir--that’s worth millions--but his heart’ll be mine all the same--so it’s too much, sir.”",much sir body worth shoe heart sir worth million heart same much sir 
97,"“I don’t think so. It won’t be, at least, by the time we’ve got him fed up again. You take it and welcome. Just go on with your cabbing for another month, only take it out of Ruby and let Diamond rest; and by that time I shall be ready for you to go down into the country.”",think least time get feed take go cabbing month take let rest time ready go country 
98,"“Thank you, sir, thank you. Diamond set you down for a friend, sir, the moment he saw you. I do believe that child of mine knows more than other people.”",thank thank diamond set friend sir moment see believe child know more other person 
99,"“I think so, too,” said Mr. Raymond as he walked away.",think say walk 
100,"He had meant to test Joseph when he made the bargain about Ruby, but had no intention of so greatly prolonging the trial. He had been taken ill in Switzerland, and had been quite unable to return sooner. He went away now highly gratified at finding that he had stood the test, and was a true man.",mean test make bargain have intention prolong trial take ill unable return go gratified find stand test true man 
101,"Joseph rushed in to his wife who had been standing at the window anxiously waiting the result of the long colloquy. When she heard that the horses were to go together in double harness, she burst forth into an immoderate fit of laughter. Diamond came up with the baby in his arms and made big anxious eyes at her, saying--",rush wife stand window wait result long colloquy hear horse go double harness burst immoderate fit laughter come baby arm make big anxious eye say 
102,"“What is the matter with you, mother dear? Do cry a little. It will do you good. When father takes ever so small a drop of spirits, he puts water to it.”",matter mother dear cry little do good father take small drop spirit put water 
103,“You silly darling!” said his mother; “how could I but laugh at the notion of that great fat Ruby going side by side with our poor old Diamond?”,silly darling say mother laugh notion great fat go side side poor old 
104,"“But why not, mother? With a month’s oats, and nothing to do, Diamond’ll be nearer Ruby’s size than you will father’s. I think it’s very good for different sorts to go together. Now Ruby will have a chance of teaching Diamond better manners.”",mother month oat do nearer size father think good different sort go have chance teach good manners 
105,"“How dare you say such a thing, Diamond?” said his father, angrily. “To compare the two for manners, there’s no comparison possible. Our Diamond’s a gentleman.”",say thing say father compare manners be comparison possible gentleman 
106,"“I don’t mean to say he isn’t, father; for I daresay some gentlemen judge their neighbours unjustly. That’s all I mean. Diamond shouldn’t have thought such bad things of Ruby. He didn’t try to make the best of him.”",mean say father daresay gentleman judge neighbour mean think such bad thing try make good 
107,"“How do you know that, pray?”",know pray 
108,“I heard them talking about it one night.”,hear talk night 
109,“Who?”,
110,“Why Diamond and Ruby. Ruby’s an angel.”,angel 
111,"Joseph stared and said no more. For all his new gladness, he was very gloomy as he re-harnessed the angel, for he thought his darling Diamond was going out of his mind.",stare say more new gladness gloomy re-harness angel think darling go mind 
112,"He could not help thinking rather differently, however, when he found the change that had come over Ruby. Considering his fat, he exerted himself amazingly, and got over the ground with incredible speed. So willing, even anxious, was he to go now, that Joseph had to hold him quite tight.",help think find change come consider fat exert get ground incredible speed willing anxious go have hold tight 
113,"Then as he laughed at his own fancies, a new fear came upon him lest the horse should break his wind, and Mr. Raymond have good cause to think he had not been using him well. He might even suppose that he had taken advantage of his new instructions, to let out upon the horse some of his pent-up dislike; whereas in truth, it had so utterly vanished that he felt as if Ruby, too, had been his friend all the time.",laugh own fancy new fear come horse break wind have good cause think use suppose take advantage new instruction let horse pent dislike truth vanish feel friend time 
114,,
115, ,
