id,paragraph,tokens
11,Mary was not vain and as she had never thought much of her looks she was not greatly disturbed.,vain think much look disturb 
12,"""I know I'm fatter,"" she said.  ""My stockings are getting tighter. They used to make wrinkles.  There's the robin, Ben Weatherstaff.""",know fatter say stocking get tight use make wrinkle be robin 
13,"There, indeed, was the robin, and she thought he looked nicer than ever.  His red waistcoat was as glossy as satin and he flirted his wings and tail and tilted his head and hopped about with all sorts of lively graces.  He seemed determined to make Ben Weatherstaff admire him.  But Ben was sarcastic.",robin think look nice red waistcoat glossy satin flirt wing tail tilt head hopp sort lively grace seem determined make admire sarcastic 
14,"""Aye, there tha' art!"" he said.  ""Tha' can put up with me for a bit sometimes when tha's got no one better.  Tha's been reddenin' up thy waistcoat an' polishin' thy feathers this two weeks.  I know what tha's up to.  Tha's courtin' some bold young madam somewhere tellin' thy lies to her about bein' th' finest cock robin on Missel Moor an' ready to fight all th' rest of 'em.""",tha' art say put bit get good reddenin waistcoat polishin feather week know courtin' bold young madam lie fine cock robin ready fight th' rest 
15,"""Oh! look at him!"" exclaimed Mary.",look exclaim 
16,"The robin was evidently in a fascinating, bold mood.  He hopped closer and closer and looked at Ben Weatherstaff more and more engagingly.  He flew on to the nearest currant bush and tilted his head and sang a little song right at him.",robin fascinating bold mood hopp close close look fly near currant bush tilt head sing little song 
17,"""Tha' thinks tha'll get over me by doin' that,"" said Ben, wrinkling his face up in such a way that Mary felt sure he was trying not to look pleased.  ""Tha' thinks no one can stand out against thee--that's what tha' thinks.""",think get do say wrinkle face way feel sure try look pleased think stand think 
18,"The robin spread his wings--Mary could scarcely believe her eyes.  He flew right up to the handle of Ben Weatherstaff's spade and alighted on the top of it.  Then the old man's face wrinkled itself slowly into a new expression.  He stood still as if he were afraid to breathe--as if he would not have stirred for the world, lest his robin should start away.  He spoke quite in a whisper.",robin spread wing believe eye fly handle spade alight top old man face wrinkle new expression stand afraid breathe stirr world robin start speak whisper 
19,"""Well, I'm danged!"" he said as softly as if he were saying something quite different.  ""Tha' does know how to get at a chap--tha' does! Tha's fair unearthly, tha's so knowin'.""",danged say say different know get chap fair unearthly 
20,"And he stood without stirring--almost without drawing his breath--until the robin gave another flirt to his wings and flew away.  Then he stood looking at the handle of the spade as if there might be Magic in it, and then he began to dig again and said nothing for several minutes.",stand stir draw breath robin give flirt wing fly stand look handle spade be begin dig say several minute 
21,"But because he kept breaking into a slow grin now and then, Mary was not afraid to talk to him.",keep break slow grin afraid talk 
22,"""Have you a garden of your own?"" she asked.",have garden own ask 
23,"""No. I'm bachelder an' lodge with Martin at th' gate.""",bachelder lodge gate 
24,"""If you had one,"" said Mary, ""what would you plant?""",have say plant 
25,"""Cabbages an' 'taters an' onions.""",cabbage tater onion 
26,"""But if you wanted to make a flower garden,"" persisted Mary, ""what would you plant?""",want make flower garden persist plant 
27,"""Bulbs an' sweet-smellin' things--but mostly roses.""",bulb sweet smellin' thing rose 
28,Mary's face lighted up.,face light 
29,"""Do you like roses?"" she said.",like rose say 
30,Ben Weatherstaff rooted up a weed and threw it aside before he answered.,root weed throw answer 
31,"""Well, yes, I do.  I was learned that by a young lady I was gardener to.  She had a lot in a place she was fond of, an' she loved 'em like they was children--or robins.  I've seen her bend over an' kiss 'em."" He dragged out another weed and scowled at it.  ""That were as much as ten year' ago.""",learn young lady gardener have lot place fond love child robin see bend kiss drag weed scowl much year 
32,"""Where is she now?"" asked Mary, much interested.",ask interested 
33,"""Heaven,"" he answered, and drove his spade deep into the soil, ""'cording to what parson says.""",heaven answer drive spade soil cording parson say 
34,"""What happened to the roses?"" Mary asked again, more interested than ever.",happen rose ask interested 
35,"""They was left to themselves.""",leave 
36,Mary was becoming quite excited.,become excited 
37,"""Did they quite die? Do roses quite die when they are left to themselves?"" she ventured.",die rose die leave venture 
38,"""Well, I'd got to like 'em--an' I liked her--an' she liked 'em,"" Ben Weatherstaff admitted reluctantly.  ""Once or twice a year I'd go an' work at 'em a bit--prune 'em an' dig about th' roots.  They run wild, but they was in rich soil, so some of 'em lived.""",get like like like admit year go work e bit prune dig root run wild rich soil live 
39,"""When they have no leaves and look gray and brown and dry, how can you tell whether they are dead or alive?"" inquired Mary.",have leave look gray brown dry tell dead alive inquire 
40,"""Wait till th' spring gets at 'em--wait till th' sun shines on th' rain and th' rain falls on th' sunshine an' then tha'll find out.""",wait spring get wait sun shine rain rain fall sunshine find 
41,"""How--how?"" cried Mary, forgetting to be careful.  ""Look along th' twigs an' branches an' if tha' see a bit of a brown lump swelling here an' there, watch it after th' warm rain an' see what happens."" He stopped suddenly and looked curiously at her eager face.  ""Why does tha' care so much about roses an' such, all of a sudden?"" he demanded.",cry forget careful look twig branch see bit brown lump swell watch warm rain see happen stop look eager face care much rose such sudden demand 
42,Mistress Mary felt her face grow red.  She was almost afraid to answer.,mistress feel face grow red afraid answer 
43,"""I--I want to play that--that I have a garden of my own,"" she stammered.  ""I--there is nothing for me to do.  I have nothing--and no one.""",want play have garden own stammer be do have 
44,"""Well,"" said Ben Weatherstaff slowly, as he watched her, ""that's true. Tha' hasn't.""",say watch true 
45,"He said it in such an odd way that Mary wondered if he was actually a little sorry for her.  She had never felt sorry for herself; she had only felt tired and cross, because she disliked people and things so much.  But now the world seemed to be changing and getting nicer.  If no one found out about the secret garden, she should enjoy herself always.",say odd way wonder little sorry feel sorry feel tired cross dislike person thing world seem change get nice find secret garden enjoy 
46,She stayed with him for ten or fifteen minutes longer and asked him as many questions as she dared.  He answered every one of them in his queer grunting way and he did not seem really cross and did not pick up his spade and leave her.  He said something about roses just as she was going away and it reminded her of the ones he had said he had been fond of.,stay minute ask many question dare answer queer grunting way seem cross pick spade leave say rose go remind one say fond 
47,"""Do you go and see those other roses now?"" she asked.",go see other rose ask 
48,"""Not been this year.  My rheumatics has made me too stiff in th' joints.""",year rheumatics make stiff joint 
49,"He said it in his grumbling voice, and then quite suddenly he seemed to get angry with her, though she did not see why he should.",say grumble voice seem get angry see 
50,"""Now look here!"" he said sharply.  ""Don't tha' ask so many questions. Tha'rt th' worst wench for askin' questions I've ever come a cross. Get thee gone an' play thee.  I've done talkin' for today.""",look say ask many question bad wench askin' question come cross go play do talkin' today 
51,"And he said it so crossly that she knew there was not the least use in staying another minute.  She went skipping slowly down the outside walk, thinking him over and saying to herself that, queer as it was, here was another person whom she liked in spite of his crossness.  She liked old Ben Weatherstaff.  Yes, she did like him.  She always wanted to try to make him talk to her.  Also she began to believe that he knew everything in the world about flowers.",say know be least use stay minute go skip outside walk think say queer person like spite crossness like old like want try make talk begin believe know world flower 
52,"There was a laurel-hedged walk which curved round the secret garden and ended at a gate which opened into a wood, in the park.  She thought she would slip round this walk and look into the wood and see if there were any rabbits hopping about.  She enjoyed the skipping very much and when she reached the little gate she opened it and went through because she heard a low, peculiar whistling sound and wanted to find out what it was.",be laurel hedge walk curved secret garden end gate open wood park think slip walk look wood see be rabbit hopping enjoy skip reach little gate open go hear low peculiar whistling sound want find 
53,"It was a very strange thing indeed.  She quite caught her breath as she stopped to look at it.  A boy was sitting under a tree, with his back against it, playing on a rough wooden pipe.  He was a funny looking boy about twelve.  He looked very clean and his nose turned up and his cheeks were as red as poppies and never had Mistress Mary seen such round and such blue eyes in any boy's face.  And on the trunk of the tree he leaned against, a brown squirrel was clinging and watching him, and from behind a bush nearby a cock pheasant was delicately stretching his neck to peep out, and quite near him were two rabbits sitting up and sniffing with tremulous noses--and actually it appeared as if they were all drawing near to watch him and listen to the strange low little call his pipe seemed to make.",strange thing catch breath stop look boy sit tree back play rough wooden pipe funny look boy look clean nose turn cheek red poppie have mistress see such round such blue eye boy face trunk tree learn brown squirrel cling watch bush cock pheasant stretch neck peep rabbit sit sniff tremulous nose appear draw watch listen strange low little call pipe seem make 
54,When he saw Mary he held up his hand and spoke to her in a voice almost as low as and rather like his piping.,see hold hand speak voice low piping 
55,"""Don't tha' move,"" he said.  ""It'd flight 'em."" Mary remained motionless.  He stopped playing his pipe and began to rise from the ground.  He moved so slowly that it scarcely seemed as though he were moving at all, but at last he stood on his feet and then the squirrel scampered back up into the branches of his tree, the pheasant withdrew his head and the rabbits dropped on all fours and began to hop away, though not at all as if they were frightened.",move say flight remain motionless stop play pipe begin rise ground move seem move last stand foot squirrel scamper branch tree pheasant withdraw head rabbit drop four begin hop frighten 
56,"""I'm Dickon,"" the boy said.  ""I know tha'rt Miss Mary.""",boy say know 
57,"Then Mary realized that somehow she had known at first that he was Dickon.  Who else could have been charming rabbits and pheasants as the natives charm snakes in India? He had a wide, red, curving mouth and his smile spread all over his face.",realize know first charming rabbit pheasant native charm snake have wide red curving mouth smile spread face 
58,"""I got up slow,"" he explained, ""because if tha' makes a quick move it startles 'em. A body 'as to move gentle an' speak low when wild things is about.""",get slow explain make quick move startle body move gentle speak low wild thing 
59,He did not speak to her as if they had never seen each other before but as if he knew her quite well.  Mary knew nothing about boys and she spoke to him a little stiffly because she felt rather shy.,speak see other know know boy speak little feel shy 
60,"""Did you get Martha's letter?"" she asked.",get letter ask 
61,"He nodded his curly, rust-colored head.  ""That's why I come.""",nod curly rust colored head come 
62,He stooped to pick up something which had been lying on the ground beside him when he piped.,stoop pick lie ground pipe 
63,"""I've got th' garden tools.  There's a little spade an' rake an' a fork an' hoe.  Eh! they are good 'uns. There's a trowel, too.  An' th' woman in th' shop threw in a packet o' white poppy an' one o' blue larkspur when I bought th' other seeds.""",get th' garden tool be little spade rake fork hoe good uns be trowel that woman shop throw packet white poppy blue larkspur buy other seed 
64,"""Will you show the seeds to me?"" Mary said.",show seed say 
65,"She wished she could talk as he did.  His speech was so quick and easy. It sounded as if he liked her and was not the least afraid she would not like him, though he was only a common moor boy, in patched clothes and with a funny face and a rough, rusty-red head.  As she came closer to him she noticed that there was a clean fresh scent of heather and grass and leaves about him, almost as if he were made of them.  She liked it very much and when she looked into his funny face with the red cheeks and round blue eyes she forgot that she had felt shy.",wish talk speech quick easy sound like least afraid like common moor boy patch clothes funny face rough rusty red head come close notice be clean fresh scent heather grass leave make like look funny face red cheek round blue eye forget feel shy 
66,"""Let us sit down on this log and look at them,"" she said.",let sit log look say 
67,They sat down and he took a clumsy little brown paper package out of his coat pocket.  He untied the string and inside there were ever so many neater and smaller packages with a picture of a flower on each one.,sit take clumsy little brown paper package coat pocket unty string many neater small package picture flower one 
68,"""There's a lot o' mignonette an' poppies,"" he said.  ""Mignonette's th' sweetest smellin' thing as grows, an' it'll grow wherever you cast it, same as poppies will.  Them as'll come up an' bloom if you just whistle to 'em, them's th' nicest of all."" He stopped and turned his head quickly, his poppy-cheeked face lighting up.",be lot o' mignonette poppie say sweetest smellin' thing grow grow cast same poppie come bloom whistle nice stop turn head poppy cheeked face light 
69,"""Where's that robin as is callin' us?"" he said.",robin call say 
70,"The chirp came from a thick holly bush, bright with scarlet berries, and Mary thought she knew whose it was.",chirp come thick holly bush bright scarlet berries think know 
71,"""Is it really calling us?"" she asked.",call ask 
72,"""Aye,"" said Dickon, as if it was the most natural thing in the world, ""he's callin' some one he's friends with.  That's same as sayin' 'Here I am.  Look at me.  I wants a bit of a chat.' There he is in the bush. Whose is he?""",say natural thing world call one friend same look want bit chat bush 
73,"""He's Ben Weatherstaff's, but I think he knows me a little,"" answered Mary.",think know little answer 
74,"""Aye, he knows thee,"" said Dickon in his low voice again.  ""An' he likes thee.  He's took thee on.  He'll tell me all about thee in a minute.""",know say low voice like take tell minute 
75,"He moved quite close to the bush with the slow movement Mary had noticed before, and then he made a sound almost like the robin's own twitter.  The robin listened a few seconds, intently, and then answered quite as if he were replying to a question.",move bush slow movement notice make sound robin own twitter robin listen few second answer reply question 
76,"""Aye, he's a friend o' yours,"" chuckled Dickon.",friend chuckle 
77,"""Do you think he is?"" cried Mary eagerly.  She did so want to know. ""Do you think he really likes me?""",think cry want know think like 
78,"""He wouldn't come near thee if he didn't,"" answered Dickon.  ""Birds is rare choosers an' a robin can flout a body worse than a man.  See, he's making up to thee now.  'Cannot tha' see a chap?' he's sayin'.""",come answer bird rare chooser robin flout body bad man see make see chap sayin 
79,And it really seemed as if it must be true.  He so sidled and twittered and tilted as he hopped on his bush.,seem true sidl twitter tilt hopp bush 
80,"""Do you understand everything birds say?"" said Mary.",understand bird say say 
81,"Dickon's grin spread until he seemed all wide, red, curving mouth, and he rubbed his rough head.",grin spread seem wide red curving mouth rub rough head 
82,"""I think I do, and they think I do,"" he said.  ""I've lived on th' moor with 'em so long.  I've watched 'em break shell an' come out an' fledge an' learn to fly an' begin to sing, till I think I'm one of 'em. Sometimes I think p'raps I'm a bird, or a fox, or a rabbit, or a squirrel, or even a beetle, an' I don't know it.""",think think say live moor e long watch break shell come fledge learn fly begin sing think think p'rap bird fox rabbit squirrel beetle know 
83,"He laughed and came back to the log and began to talk about the flower seeds again.  He told her what they looked like when they were flowers; he told her how to plant them, and watch them, and feed and water them.",laugh come log begin talk flower seed tell look flower tell plant watch feed water 
84,"""See here,"" he said suddenly, turning round to look at her.  ""I'll plant them for thee myself.  Where is tha' garden?""",see say turn look plant garden 
85,"Mary's thin hands clutched each other as they lay on her lap.  She did not know what to say, so for a whole minute she said nothing.  She had never thought of this.  She felt miserable.  And she felt as if she went red and then pale.",thin hand clutch other lay lap know say whole minute say think feel miserable feel go red pale 
86,"""Tha's got a bit o' garden, hasn't tha'?"" Dickon said.",get bit o' garden say 
87,"It was true that she had turned red and then pale.  Dickon saw her do it, and as she still said nothing, he began to be puzzled.",true turn red pale see do say begin puzzle 
88,"""Wouldn't they give thee a bit?"" he asked.  ""Hasn't tha' got any yet?""",give bit ask get 
89,She held her hands tighter and turned her eyes toward him.,hold hand tight turn eye 
90,"""I don't know anything about boys,"" she said slowly.  ""Could you keep a secret, if I told you one? It's a great secret.  I don't know what I should do if any one found it out.  I believe I should die!"" She said the last sentence quite fiercely.",know boy say keep secret tell great secret know do one find believe die say last sentence 
91,"Dickon looked more puzzled than ever and even rubbed his hand over his rough head again, but he answered quite good-humoredly. ""I'm keepin' secrets all th' time,"" he said.  ""If I couldn't keep secrets from th' other lads, secrets about foxes' cubs, an' birds' nests, an' wild things' holes, there'd be naught safe on th' moor.  Aye, I can keep secrets.""",look puzzled rub hand rough head answer good keepin' secret time say keep secret other lad secret fox cub bird nest wild thing hole be naught safe moor keep secret 
92,Mistress Mary did not mean to put out her hand and clutch his sleeve but she did it.,mean put hand clutch sleeve do 
93,"""I've stolen a garden,"" she said very fast.  ""It isn't mine.  It isn't anybody's. Nobody wants it, nobody cares for it, nobody ever goes into it.  Perhaps everything is dead in it already.  I don't know.""",steal garden say want care go dead know 
94,She began to feel hot and as contrary as she had ever felt in her life.,begin feel hot contrary feel life 
95,"""I don't care, I don't care! Nobody has any right to take it from me when I care about it and they don't. They're letting it die, all shut in by itself,"" she ended passionately, and she threw her arms over her face and burst out crying-poor little Mistress Mary.",care care have right take care let die shut end throw arm face burst cry poor little 
96,"Dickon's curious blue eyes grew rounder and rounder.  ""Eh-h-h!"" he said, drawing his exclamation out slowly, and the way he did it meant both wonder and sympathy.",curious blue eye grow rounder rounder say draw exclamation way do mean wonder sympathy 
97,"""I've nothing to do,"" said Mary.  ""Nothing belongs to me.  I found it myself and I got into it myself.  I was only just like the robin, and they wouldn't take it from the robin."" ""Where is it?"" asked Dickon in a dropped voice.",have do say belong find get robin take robin ask drop voice 
98,"Mistress Mary got up from the log at once.  She knew she felt contrary again, and obstinate, and she did not care at all.  She was imperious and Indian, and at the same time hot and sorrowful.",mistress get log know feel contrary obstinate care imperious indian same time hot sorrowful 
99,"""Come with me and I'll show you,"" she said.",come show say 
100,"She led him round the laurel path and to the walk where the ivy grew so thickly.  Dickon followed her with a queer, almost pitying, look on his face.  He felt as if he were being led to look at some strange bird's nest and must move softly.  When she stepped to the wall and lifted the hanging ivy he started.  There was a door and Mary pushed it slowly open and they passed in together, and then Mary stood and waved her hand round defiantly.",lead laurel path walk ivy grow follow queer pity look face feel lead look strange bird nest move step wall lift hanging ivy start be door push open pass stand wave hand 
101,"""It's this,"" she said.  ""It's a secret garden, and I'm the only one in the world who wants it to be alive.""",say secret garden only one world want alive 
102,"Dickon looked round and round about it, and round and round again.",look 
103,"""Eh!"" he almost whispered, ""it is a queer, pretty place!  It's like as if a body was in a dream.""",whisper queer pretty place body dream 
104,,
105, ,
