id,paragraph,tokens
12,"The heavy face was now only seen in profile, and Hester, knowing that Miss Danesbury would soon appear to put out the candle, had to hurry into the other bed as fast as she could; something impelled her, however, to take up the muddy boots with two very gingerly fingers, and place them outside the door.",heavy face see profile know appear put candle have hurry other bed impell take muddy boot finger place door 
13,"She slept better this second night, and was not quite so startled the next morning when the remorseless gong aroused her from slumber.  The maid-servant came in as usual to light the candles, and to place two cans of hot water by the two wash-handstands.",sleep good second night startle next morning remorseless gong arouse slumber maid servant come usual light candle place can hot water wash handstand 
14,"""You are awake, miss?"" she said to Hester.",awake miss say 
15,"""Oh, yes,"" replied Hester almost cheerfully.",reply 
16,"""Well, that's all right,"" said the servant.  ""Now I must try and rouse Miss Drummond, and she always takes a deal of waking; and if you don't mind, miss, it will be an act of kindness to call out to her in the middle of your own dressing--that is, if I don't wake her effectual.""",right say servant try rouse take deal wake mind miss act kindness call middle own dress wake effectual 
17,"With these words, the housemaid approached the bed where the red-haired girl lay again on her back, and again snoring loudly.",word housemaid approach bed red haired girl lay back snore 
18,"""Miss Drummond, wake, miss; it's half-past six.  Wake up, miss--I have brought your hot water.""",wake miss half past wake miss bring hot water 
19,"""Eh?--what?"" said the voice in the bed sleepily; ""don't bother me, Hannah--I--I've determined not to ride this morning; go away--"" then more sleepily, and in a lower key, ""Tell Percy he can't bring the dogs in here.""",say voice bed bother determine ride morning go low key tell bring dog 
20,"""I ain't neither your Hannah, nor your Percy, nor one of the dogs,"" replied the rather irate Alice--""There, get up, miss, do.  I never see such a young lady for sleeping, never.""",dog reply irate get miss do see young lady sleeping 
21,"""I won't be bothered,"" said the occupant of the bed, and now she turned deliberately on her side and snored more loudly than ever.",bother say occupant bed turn side snore 
22,"""There's no help for it,"" said Alice: ""I have to do it nearly every morning, so don't you be startled, miss.  Poor thing, she would never have a good conduct mark but for me.  Now then, here goes.  You needn't be frightened, miss--she don't mind it the least bit in the world.""",be help say have do morning startle miss poor thing have good conduct mark go frighten miss mind least bit world 
23,"Here Alice seized a rough Turkish towel, placed it under the sleepy head with its shock of red hair, and, dipping a sponge in a basin of icy cold water, dashed it on the white face.",seize rough turkish towel place sleepy head shock red hair dip sponge basin icy cold water dash white face 
24,"This remedy proved effectual; two large pale blue eyes opened wide, a voice said in a tranquil and unmoved tone--",remedy prove effectual large pale blue eye open wide voice say tranquil unmoved tone 
25,"""Oh, thank you, Alice.  So I'm back at this horrid, detestable school again?""",thank horrid detestable school 
26,"""Get your feet well on the carpet, Miss Drummond, before you falls off again,"" said the servant.  ""Now then, you'd better get dressed as fast as possible, miss--you have lost five minutes already.""",get foot carpet fall say servant dress possible miss lose minute 
27,"Hester, who had laughed immoderately during this little scene, was already up and going through the processes of her toilet.  Miss Drummond, seated on the edge of her bed, regarded her with sleepy eyes.",laugh little scene go process toilet seat edge bed regard sleepy eye 
28,"""So you are my new room-mate?"" she said--""What's your name?""",new room mate say name 
29,"""Hester Thornton,"" replied Hetty with dignity.",reply dignity 
30,"""Oh--I'm Susy Drummond--you may call me Susy if you like.""",call like 
31,Hester made no response to this gracious invitation.,make response gracious invitation 
32,"Miss Drummond sat motionless, gazing down at her toes.",sit motionless gaze toe 
33,"""Had not you better get dressed?"" said Hester after a long pause, for she really feared the young lady would fall asleep where she was sitting.",dress say long pause fear young lady fall asleep sit 
34,Miss Drummond started.,start 
35,"""Dressed!  So I will, dear creature.  Have the sweet goodness to hand me my clothes.""",dress dear creature have sweet goodness hand clothes 
36,"""Where are they?"" asked Hester rather crossly, for she did not care to act as lady's-maid.",ask care act lady maid 
37,"""They are over there, on a chair, in that lovely heap with a shawl flung over them.  There, toss them this way--I'll get into them somehow.""",chair lovely heap shawl flung toss way get 
38,"Miss Drummond did manage to get into her garments; but her whole appearance was so heavy and untidy when she was dressed, that Hester by the very force of contrast felt obliged to take extra pains with her own toilet.",manage get garment whole appearance heavy untidy dress very force contrast feel oblige take extra pain own toilet 
39,"""Now, that's a comfort,"" said Susan, ""I'm in my clothes.  How bitter it is!  There's one comfort, the chapel will be warm.  I often catch forty winks in chapel--that is, if I'm lucky enough to get behind one of the tall girls, where Mrs Willis won't see me.  It does seem to me,"" continued Susan in a meditative tone, ""the strangest thing why girls are not allowed sleep enough.""",comfort say clothes bitter be comfort chapel warm catch wink chapel lucky get tall girl see seem continue meditative tone strangest thing girl allow sleep 
40,"Hester was pinning a clean collar round her neck when Miss Drummond came up close, leaned over the dressing-table, and regarded her with languid curiosity.",pin clean collar neck come close learn dress table regard languid curiosity 
41,"""A penny for your thoughts.  Miss Prunes and Prism.""",penny thought 
42,"""Why do you call me that?"" said Hester angrily.",call say 
43,"""Because you look like it, sweet.  Now, don't be cross, little pet--no one ever yet was cross with sleepy Susy Drummond.  Now, tell me, love, what had you for breakfast yesterday?""",look sweet cross little pet cross sleepy tell love breakfast yesterday 
44,"""I'm sure I forget,"" said Hester.",sure forget say 
45,"""You _forget_?--how extraordinary!  You're sure that it was not buttered scones?  We have them sometimes, and I tell you they are enough even to keep a girl awake.  Well, at least you can let me know if the eggs were very stale, and the coffee very weak, and whether the butter was second-rate Dorset, or good and fresh.  Come now--my breakfast is of immense importance to me, I assure you.""",_forget_ extraordinary sure butter scone have tell enough keep girl least let know egg stale coffee weak butter second rate good fresh come breakfast immense importance assure 
46,"""I dare say,"" answered Hester.  ""You can see for yourself this morning what is on the table--I can only inform you that it was good enough for me, and that I don't remember what it was.""",say answer see morning table inform good remember 
47,"""Oh, dear!"" exclaimed Susan Drummond, ""I'm afraid she has a little temper of her own--poor little room-mate.  I wonder if chocolate-creams would sweeten that little temper?""",dear exclaim afraid have little temper own poor little room mate wonder chocolate cream sweet little temper 
48,"""Please don't talk--I'm going to say my prayers,"" said Hester.",talk go say prayer say 
49,"She did kneel down, and made a slight effort to ask God to help her through the day's work and the day's play.  In consequence, she rose from her knees with a feeling of strength and sweetness which even the feeblest prayer when uttered in earnest can always give.",kneel make slight effort ask help day work day play consequence rise knee feeling strength sweetness feeblest prayer utter earnest give 
50,"The prayer-gong now sounded, and all the girls assembled in the chapel. Miss Drummond was greeted by many appreciative nods, and more than one pair of longing eyes gazed in the direction of her pockets, which stuck out in the most ungainly fashion.",prayer gong sound girl assemble chapel greet many appreciative nod more pair longing eye gaze direction pocket stick ungainly fashion 
51,"Hester was relieved to find that her room-mate did not share her class in school, nor sit anywhere near her at table.",relieve find room mate share class school sit table 
52,"When the half-hour's recreation after breakfast arrived, Hester, determined to be beholden to none of her school-mates for companionship, seated herself comfortably in an easy chair, with a new book.  Presently she was startled by a little stream of lollipops falling in a shower over her head, down her neck, and into her lap.  She started up with an expression of disgust.  Instantly Miss Drummond sank into the vacated chair.",half hour recreation breakfast arrive determined beholden school mate companionship seat easy chair new book startle little stream lollipop fall shower head neck lap start expression disgust sink vacate chair 
53,"""Thank you, love,"" she said, in a cosy, purring voice.  ""Eat your lollipops, and look at me; I'm going to sleep.  Please pull my toe when Danesbury comes in.  Oh, fie!  Prunes and Prisms--not so cross--eat your lollipops; they will sweeten the expression of that--little--face.""",thank love say cosy purr voice eat lollipop look go sleep pull toe come prune prism cross eat lollipop sweet expression little face 
54,"The last words came out drowsily.  As she said ""face,"" Miss Drummond's languid eyes were closed--she was fast asleep.",last word come say face languid eye close fast asleep 
55,,
